@relation synthetic_anomaly_detection_stream_data_7anomalies

@attribute x numeric
@attribute y numeric
@attribute is_anomaly {0,1}

@data
0.34,0.221052632,0
0.27,0.221052632,0
0.26,0.305263158,0
0.23,0.294736842,0
0.26,0.326315789,0
0.3,0.294736842,0
0.26,0.294736842,0
0.3,0.368421053,0
0.24,0.210526316,0
0.25,0.326315789,0
0.26,0.263157895,0
0.34,0.178947368,0
0.27,0.347368421,0
0.27,0.273684211,0
0.2,0.294736842,0
0.16,0.263157895,0
0.23,0.273684211,0
0.27,0.305263158,0
0.28,0.294736842,0
0.23,0.242105263,0
0.16,0.305263158,0
0.26,0.284210526,0
0.22,0.305263158,0
0.18,0.242105263,0
0.24,0.284210526,0
0.18,0.242105263,0
0.32,0.252631579,0
0.21,0.336842105,0
0.24,0.294736842,0
0.27,0.294736842,0
0.22,0.305263158,0
0.27,0.368421053,0
0.33,0.252631579,0
0.32,0.315789474,0
0.2,0.315789474,0
0.18,0.263157895,0
0.29,0.242105263,0
0.27,0.242105263,0
0.33,0.242105263,0
0.28,0.305263158,0
0.22,0.242105263,0
0.19,0.294736842,0
0.23,0.242105263,0
0.25,0.178947368,0
0.34,0.210526316,0
0.29,0.252631579,0
0.28,0.336842105,0
0.24,0.294736842,0
0.24,0.210526316,0
0.25,0.273684211,0
0.22,0.252631579,0
0.22,0.231578947,0
0.24,0.231578947,0
0.35,0.231578947,0
0.17,0.326315789,0
0.26,0.273684211,0
0.26,0.273684211,0
0.26,0.357894737,0
0.33,0.273684211,0
0.25,0.252631579,0
0.29,0.347368421,0
0.28,0.178947368,0
0.22,0.168421053,0
0.19,0.326315789,0
0.22,0.336842105,0
0.2,0.242105263,0
0.25,0.273684211,0
0.17,0.336842105,0
0.28,0.284210526,0
0.33,0.294736842,0
0.26,0.305263158,0
0.16,0.210526316,0
0.27,0.221052632,0
0.31,0.294736842,0
0.19,0.168421053,0
0.2,0.273684211,0
0.24,0.210526316,0
0.31,0.168421053,0
0.27,0.294736842,0
0.27,0.273684211,0
0.24,0.157894737,0
0.24,0.263157895,0
0.25,0.273684211,0
0.3,0.294736842,0
0.21,0.2,0
0.29,0.221052632,0
0.26,0.189473684,0
0.25,0.273684211,0
0.25,0.210526316,0
0.28,0.284210526,0
0.32,0.157894737,0
0.3,0.315789474,0
0.23,0.326315789,0
0.16,0.231578947,0
0.32,0.263157895,0
0.26,0.273684211,0
0.27,0.221052632,0
0.32,0.252631579,0
0.28,0.231578947,0
0.24,0.305263158,0
0.22,0.263157895,0
0.19,0.305263158,0
0.28,0.210526316,0
0.25,0.347368421,0
0.18,0.263157895,0
0.18,0.273684211,0
0.2,0.242105263,0
0.23,0.210526316,0
0.22,0.347368421,0
0.21,0.305263158,0
0.25,0.357894737,0
0.29,0.221052632,0
0.18,0.189473684,0
0.19,0.263157895,0
0.31,0.168421053,0
0.23,0.284210526,0
0.3,0.252631579,0
0.23,0.326315789,0
0.27,0.252631579,0
0.26,0.326315789,0
0.32,0.273684211,0
0.26,0.189473684,0
0.25,0.2,0
0.24,0.294736842,0
0.25,0.189473684,0
0.26,0.284210526,0
0.2,0.368421053,0
0.27,0.252631579,0
0.2,0.178947368,0
0.22,0.157894737,0
0.17,0.178947368,0
0.18,0.315789474,0
0.25,0.2,0
0.21,0.315789474,0
0.32,0.263157895,0
0.27,0.263157895,0
0.25,0.326315789,0
0.22,0.2,0
0.28,0.263157895,0
0.21,0.231578947,0
0.25,0.242105263,0
0.27,0.357894737,0
0.32,0.368421053,0
0.3,0.305263158,0
0.23,0.357894737,0
0.24,0.210526316,0
0.29,0.263157895,0
0.21,0.242105263,0
0.31,0.263157895,0
0.27,0.252631579,0
0.22,0.157894737,0
0.22,0.221052632,0
0.23,0.231578947,0
0.17,0.263157895,0
0.22,0.242105263,0
0.24,0.210526316,0
0.18,0.2,0
0.31,0.273684211,0
0.24,0.252631579,0
0.26,0.189473684,0
0.25,0.273684211,0
0.32,0.252631579,0
0.24,0.231578947,0
0.33,0.252631579,0
0.25,0.2,0
0.21,0.263157895,0
0.22,0.231578947,0
0.24,0.210526316,0
0.31,0.231578947,0
0.29,0.231578947,0
0.22,0.294736842,0
0.23,0.305263158,0
0.19,0.242105263,0
0.25,0.315789474,0
0.27,0.231578947,0
0.27,0.273684211,0
0.25,0.231578947,0
0.29,0.263157895,0
0.24,0.273684211,0
0.28,0.242105263,0
0.21,0.284210526,0
0.23,0.326315789,0
0.17,0.189473684,0
0.27,0.294736842,0
0.31,0.305263158,0
0.31,0.2,0
0.24,0.263157895,0
0.26,0.284210526,0
0.21,0.357894737,0
0.34,0.231578947,0
0.2,0.294736842,0
0.28,0.336842105,0
0.25,0.263157895,0
0.27,0.294736842,0
0.22,0.347368421,0
0.17,0.305263158,0
0.29,0.273684211,0
0.23,0.305263158,0
0.27,0.294736842,0
0.3,0.368421053,0
0.25,0.252631579,0
0.2,0.242105263,0
0.28,0.168421053,0
0.22,0.305263158,0
0.32,0.294736842,0
0.17,0.263157895,0
0.34,0.189473684,0
0.34,0.273684211,0
0.18,0.210526316,0
0.22,0.305263158,0
0.31,0.252631579,0
0.33,0.263157895,0
0.21,0.168421053,0
0.18,0.242105263,0
0.33,0.263157895,0
0.32,0.221052632,0
0.24,0.284210526,0
0.31,0.326315789,0
0.2,0.210526316,0
0.34,0.210526316,0
0.29,0.252631579,0
0.19,0.284210526,0
0.17,0.242105263,0
0.27,0.242105263,0
0.2,0.2,0
0.26,0.294736842,0
0.26,0.2,0
0.2,0.221052632,0
0.27,0.252631579,0
0.25,0.252631579,0
0.17,0.273684211,0
0.31,0.178947368,0
0.34,0.231578947,0
0.27,0.2,0
0.23,0.231578947,0
0.22,0.242105263,0
0.18,0.231578947,0
0.28,0.242105263,0
0.21,0.263157895,0
0.16,0.221052632,0
0.24,0.178947368,0
0.2,0.252631579,0
0.3,0.273684211,0
0.34,0.294736842,0
0.25,0.178947368,0
0.24,0.284210526,0
0.29,0.326315789,0
0.29,0.326315789,0
0.29,0.263157895,0
0.18,0.210526316,0
0.22,0.242105263,0
0.23,0.273684211,0
0.27,0.210526316,0
0.24,0.326315789,0
0.17,0.273684211,0
0.16,0.210526316,0
0.33,0.210526316,0
0.33,0.273684211,0
0.3,0.326315789,0
0.35,0.284210526,0
0.15,0.294736842,0
0.21,0.305263158,0
0.17,0.273684211,0
0.26,0.273684211,0
0.2,0.231578947,0
0.2,0.252631579,0
0.27,0.221052632,0
0.22,0.284210526,0
0.18,0.284210526,0
0.23,0.305263158,0
0.29,0.231578947,0
0.23,0.273684211,0
0.21,0.252631579,0
0.16,0.168421053,0
0.18,0.2,0
0.26,0.231578947,0
0.31,0.242105263,0
0.35,0.231578947,0
0.26,0.326315789,0
0.3,0.294736842,0
0.16,0.315789474,0
0.24,0.305263158,0
0.26,0.263157895,0
0.2,0.273684211,0
0.16,0.231578947,0
0.31,0.168421053,0
0.29,0.294736842,0
0.25,0.305263158,0
0.81,0.778947368,1
0.25,0.326315789,0
0.18,0.326315789,0
0.28,0.157894737,0
0.2,0.305263158,0
0.25,0.231578947,0
0.2,0.242105263,0
0.29,0.284210526,0
0.25,0.294736842,0
0.23,0.231578947,0
0.28,0.284210526,0
0.17,0.294736842,0
0.27,0.294736842,0
0.21,0.252631579,0
0.34,0.263157895,0
0.88,1,1
0.26,0.252631579,0
0.26,0.284210526,0
0.26,0.2,0
0.33,0.315789474,0
0.26,0.242105263,0
0.32,0.252631579,0
0.29,0.2,0
0.21,0.242105263,0
0.24,0.221052632,0
0.31,0.210526316,0
0.22,0.252631579,0
0.27,0.157894737,0
0.23,0.284210526,0
0.18,0.315789474,0
0.31,0.305263158,0
0.25,0.294736842,0
0.29,0.178947368,0
0.24,0.336842105,0
0.21,0.284210526,0
0.24,0.2,0
0.27,0.231578947,0
0.35,0.347368421,0
0.26,0.242105263,0
0.17,0.336842105,0
0.26,0.252631579,0
0.28,0.210526316,0
0.29,0.2,0
0.25,0.252631579,0
0.26,0.336842105,0
0.29,0.178947368,0
0.27,0.221052632,0
0.17,0.294736842,0
0.2,0.252631579,0
0.3,0.305263158,0
0.28,0.263157895,0
0.25,0.242105263,0
0.31,0.231578947,0
0.15,0.273684211,0
0.27,0.2,0
0.22,0.221052632,0
0.28,0.273684211,0
0.24,0.221052632,0
0.26,0.242105263,0
0.28,0.357894737,0
0.21,0.305263158,0
0.21,0.178947368,0
0.33,0.2,0
0.23,0.263157895,0
0.22,0.252631579,0
0.21,0.284210526,0
0.25,0.242105263,0
0.21,0.315789474,0
0.24,0.189473684,0
0.28,0.252631579,0
0.26,0.242105263,0
0.26,0.189473684,0
0.21,0.273684211,0
0.31,0.294736842,0
0.25,0.336842105,0
0.26,0.294736842,0
0.34,0.252631579,0
0.28,0.284210526,0
0.29,0.305263158,0
0.22,0.273684211,0
0.27,0.252631579,0
0.32,0.231578947,0
0.27,0.315789474,0
0.27,0.231578947,0
0.24,0.189473684,0
0.28,0.326315789,0
0.87,0.873684211,1
0.73,0.715789474,1
0.78,0.894736842,1
0.21,0.252631579,0
0.35,0.231578947,0
0.21,0.231578947,0
0.22,0.263157895,0
0.24,0.263157895,0
0.25,0.326315789,0
0.2,0.284210526,0
0.24,0.284210526,0
0.24,0.273684211,0
0.23,0.315789474,0
0.29,0.178947368,0
0.18,0.242105263,0
0.18,0.326315789,0
0.25,0.368421053,0
0.16,0.315789474,0
0.28,0.252631579,0
0.31,0.294736842,0
0.35,0.273684211,0
0.29,0.305263158,0
0.21,0.305263158,0
0.23,0.315789474,0
0.22,0.326315789,0
0.27,0.368421053,0
0.19,0.326315789,0
0.21,0.178947368,0
0.29,0.252631579,0
0.25,0.294736842,0
0.21,0.263157895,0
0.18,0.221052632,0
0.18,0.210526316,0
0.16,0.252631579,0
0.29,0.189473684,0
0.3,0.294736842,0
0.29,0.210526316,0
0.32,0.284210526,0
0.2,0.210526316,0
0.25,0.242105263,0
0.32,0.284210526,0
0.2,0.178947368,0
0.28,0.294736842,0
0.27,0.231578947,0
0.18,0.210526316,0
0.35,0.336842105,0
0.22,0.284210526,0
0.23,0.336842105,0
0.25,0.294736842,0
0.23,0.273684211,0
0.27,0.326315789,0
0.27,0.221052632,0
0.22,0.178947368,0
0.27,0.252631579,0
0.19,0.2,0
0.29,0.178947368,0
0.29,0.305263158,0
0.28,0.210526316,0
0.24,0.347368421,0
0.26,0.315789474,0
0.27,0.326315789,0
0.32,0.263157895,0
0.3,0.210526316,0
0.24,0.231578947,0
0.25,0.273684211,0
0.2,0.305263158,0
0.28,0.305263158,0
0.25,0.252631579,0
0.25,0.231578947,0
0.25,0.263157895,0
0.28,0.284210526,0
0.3,0.263157895,0
0.27,0.263157895,0
0.26,0.273684211,0
0.32,0.210526316,0
0.24,0.252631579,0
0.22,0.284210526,0
0.27,0.347368421,0
0.3,0.2,0
0.23,0.221052632,0
0.26,0.273684211,0
0.26,0.231578947,0
0.23,0.315789474,0
0.3,0.242105263,0
0.2,0.231578947,0
0.31,0.284210526,0
0.33,0.284210526,0
0.31,0.168421053,0
0.26,0.284210526,0
0.21,0.294736842,0
0.23,0.263157895,0
0.22,0.336842105,0
0.17,0.284210526,0
0.25,0.294736842,0
0.23,0.305263158,0
0.31,0.294736842,0
0.24,0.294736842,0
0.26,0.242105263,0
0.27,0.326315789,0
0.25,0.210526316,0
0.27,0.273684211,0
0.26,0.294736842,0
0.24,0.263157895,0
0.18,0.315789474,0
0.22,0.210526316,0
0.28,0.326315789,0
0.26,0.305263158,0
0.24,0.305263158,0
0.23,0.221052632,0
0.27,0.284210526,0
0.25,0.231578947,0
0.21,0.263157895,0
0.21,0.221052632,0
0.32,0.168421053,0
0.2,0.336842105,0
0.31,0.178947368,0
0.28,0.252631579,0
0.34,0.157894737,0
0.27,0.221052632,0
0.3,0.231578947,0
0.22,0.242105263,0
0.28,0.263157895,0
0.33,0.263157895,0
0.25,0.221052632,0
0.23,0.252631579,0
0.27,0.284210526,0
0.25,0.336842105,0
0.33,0.284210526,0
0.28,0.242105263,0
0.29,0.347368421,0
0.23,0.347368421,0
0.25,0.357894737,0
0.26,0.157894737,0
0.24,0.315789474,0
0.26,0.273684211,0
0.22,0.168421053,0
0.24,0.284210526,0
0.31,0.242105263,0
0.32,0.242105263,0
0.25,0.221052632,0
0.22,0.315789474,0
0.27,0.284210526,0
0.28,0.284210526,0
0.26,0.326315789,0
0.23,0.326315789,0
0.27,0.284210526,0
0.17,0.263157895,0
0.22,0.242105263,0
0.21,0.326315789,0
0.25,0.263157895,0
0.27,0.242105263,0
0.23,0.252631579,0
0.2,0.357894737,0
0.27,0.231578947,0
0.33,0.263157895,0
0.23,0.315789474,0
0.22,0.294736842,0
0.17,0.305263158,0
0.23,0.231578947,0
0.3,0.273684211,0
0.26,0.2,0
0.32,0.231578947,0
0.23,0.336842105,0
0.32,0.263157895,0
0.28,0.273684211,0
0.18,0.231578947,0
0.35,0.263157895,0
0.25,0.273684211,0
0.28,0.189473684,0
0.32,0.273684211,0
0.24,0.252631579,0
0.25,0.326315789,0
0.25,0.305263158,0
0.27,0.263157895,0
0.27,0.336842105,0
0.2,0.189473684,0
0.32,0.315789474,0
0.33,0.252631579,0
0.23,0.305263158,0
0.24,0.315789474,0
0.24,0.210526316,0
0.26,0.231578947,0
0.28,0.263157895,0
0.19,0.252631579,0
0.19,0.178947368,0
0.32,0.294736842,0
0.32,0.336842105,0
0.32,0.2,0
0.22,0.284210526,0
0.25,0.242105263,0
0.32,0.210526316,0
0.31,0.336842105,0
0.3,0.242105263,0
0.31,0.294736842,0
0.15,0.294736842,0
0.23,0.273684211,0
0.29,0.336842105,0
0.29,0.189473684,0
0.25,0.336842105,0
0.24,0.231578947,0
0.24,0.357894737,0
0.23,0.357894737,0
0.15,0.2,0
0.24,0.2,0
0.23,0.252631579,0
0.29,0.263157895,0
0.32,0.263157895,0
0.23,0.273684211,0
0.25,0.189473684,0
0.15,0.178947368,0
0.17,0.252631579,0
0.31,0.284210526,0
0.22,0.252631579,0
0.21,0.263157895,0
0.34,0.305263158,0
0.26,0.284210526,0
0.2,0.273684211,0
0.25,0.294736842,0
0.22,0.315789474,0
0.31,0.263157895,0
0.3,0.294736842,0
0.25,0.263157895,0
0.22,0.252631579,0
0.29,0.284210526,0
0.23,0.336842105,0
0.27,0.315789474,0
0.23,0.189473684,0
0.27,0.336842105,0
0.25,0.273684211,0
0.27,0.242105263,0
0.22,0.357894737,0
0.33,0.294736842,0
0.21,0.2,0
0.18,0.326315789,0
0.25,0.210526316,0
0.29,0.168421053,0
0.25,0.189473684,0
0.23,0.284210526,0
0.16,0.189473684,0
0.22,0.157894737,0
0.23,0.2,0
0.23,0.2,0
0.21,0.305263158,0
0.21,0.242105263,0
0.32,0.294736842,0
0.19,0.263157895,0
0.27,0.305263158,0
0.29,0.294736842,0
0.26,0.294736842,0
0.28,0.242105263,0
0.25,0.242105263,0
0.28,0.242105263,0
0.24,0.231578947,0
0.29,0.252631579,0
0.22,0.210526316,0
0.21,0.305263158,0
0.2,0.210526316,0
0.21,0.221052632,0
0.2,0.315789474,0
0.24,0.168421053,0
0.28,0.231578947,0
0.18,0.2,0
0.18,0.326315789,0
0.3,0.284210526,0
0.25,0.252631579,0
0.21,0.242105263,0
0.23,0.210526316,0
0.3,0.336842105,0
0.25,0.305263158,0
0.17,0.284210526,0
0.3,0.357894737,0
0.18,0.315789474,0
0.29,0.242105263,0
0.24,0.326315789,0
0.24,0.305263158,0
0.3,0.210526316,0
0.28,0.210526316,0
0.29,0.336842105,0
0.26,0.2,0
0.3,0.210526316,0
0.21,0.231578947,0
0.28,0.168421053,0
0.22,0.263157895,0
0.22,0.252631579,0
0.21,0.347368421,0
0.25,0.263157895,0
0.21,0.2,0
0.29,0.273684211,0
0.24,0.263157895,0
0.21,0.231578947,0
0.24,0.294736842,0
0.16,0.252631579,0
0.25,0.347368421,0
0.34,0.231578947,0
0.24,0.263157895,0
0.26,0.231578947,0
0.22,0.252631579,0
0.29,0.305263158,0
0.31,0.336842105,0
0.25,0.231578947,0
0.26,0.284210526,0
0.31,0.315789474,0
0.28,0.273684211,0
0.28,0.221052632,0
0.26,0.347368421,0
0.22,0.252631579,0
0.28,0.294736842,0
0.27,0.2,0
0.28,0.347368421,0
0.3,0.336842105,0
0.3,0.347368421,0
0.23,0.252631579,0
0.25,0.221052632,0
0.21,0.263157895,0
0.23,0.210526316,0
0.28,0.189473684,0
0.31,0.273684211,0
0.22,0.315789474,0
0.23,0.178947368,0
0.29,0.252631579,0
0.17,0.252631579,0
0.27,0.210526316,0
0.31,0.284210526,0
0.26,0.242105263,0
0.24,0.315789474,0
0.23,0.242105263,0
0.23,0.263157895,0
0.29,0.252631579,0
0.29,0.336842105,0
0.28,0.273684211,0
0.26,0.284210526,0
0.28,0.294736842,0
0.26,0.284210526,0
0.29,0.273684211,0
0.32,0.294736842,0
0.3,0.210526316,0
0.21,0.284210526,0
0.2,0.252631579,0
0.23,0.284210526,0
0.21,0.189473684,0
0.23,0.221052632,0
0.24,0.263157895,0
0.27,0.326315789,0
0.25,0.263157895,0
0.27,0.263157895,0
0.3,0.284210526,0
0.29,0.326315789,0
0.2,0.263157895,0
0.28,0.168421053,0
0.26,0.221052632,0
0.24,0.273684211,0
0.21,0.2,0
0.31,0.294736842,0
0.26,0.252631579,0
0.21,0.231578947,0
0.3,0.273684211,0
0.23,0.305263158,0
0.18,0.2,0
0.25,0.357894737,0
0.29,0.284210526,0
0.26,0.242105263,0
0.24,0.263157895,0
0.3,0.221052632,0
0.26,0.263157895,0
0.24,0.231578947,0
0.3,0.284210526,0
0.18,0.252631579,0
0.22,0.242105263,0
0.23,0.273684211,0
0.27,0.294736842,0
0.3,0.231578947,0
0.3,0.189473684,0
0.21,0.263157895,0
0.26,0.336842105,0
0.3,0.315789474,0
0.31,0.242105263,0
0.21,0.189473684,0
0.26,0.294736842,0
0.28,0.242105263,0
0.31,0.305263158,0
0.25,0.326315789,0
0.24,0.326315789,0
0.33,0.294736842,0
0.18,0.357894737,0
0.24,0.273684211,0
0.25,0.189473684,0
0.26,0.305263158,0
0.22,0.263157895,0
0.19,0.315789474,0
0.21,0.284210526,0
0.24,0.221052632,0
0.25,0.252631579,0
0.27,0.294736842,0
0.3,0.242105263,0
0.25,0.242105263,0
0.3,0.221052632,0
0.23,0.294736842,0
0.23,0.336842105,0
0.24,0.221052632,0
0.23,0.326315789,0
0.23,0.347368421,0
0.33,0.252631579,0
0.28,0.242105263,0
0.28,0.252631579,0
0.33,0.157894737,0
0.29,0.210526316,0
0.19,0.315789474,0
0.28,0.242105263,0
0.22,0.2,0
0.21,0.2,0
0.27,0.263157895,0
0.29,0.368421053,0
0.22,0.252631579,0
0.18,0.305263158,0
0.26,0.263157895,0
0.28,0.231578947,0
0.26,0.178947368,0
0.28,0.252631579,0
0.22,0.189473684,0
0.18,0.2,0
0.15,0.221052632,0
0.24,0.210526316,0
0.21,0.178947368,0
0.3,0.273684211,0
0.24,0.357894737,0
0.21,0.294736842,0
0.16,0.336842105,0
0.31,0.221052632,0
0.34,0.242105263,0
0.24,0.284210526,0
0.2,0.284210526,0
0.23,0.273684211,0
0.26,0.252631579,0
0.22,0.315789474,0
0.25,0.273684211,0
0.18,0.305263158,0
0.2,0.189473684,0
0.25,0.221052632,0
0.16,0.263157895,0
0.16,0.305263158,0
0.33,0.210526316,0
0.25,0.315789474,0
0.23,0.210526316,0
0.24,0.273684211,0
0.27,0.336842105,0
0.24,0.305263158,0
0.22,0.221052632,0
0.27,0.189473684,0
0.19,0.294736842,0
0.26,0.284210526,0
0.19,0.273684211,0
0.29,0.294736842,0
0.23,0.326315789,0
0.27,0.242105263,0
0.25,0.294736842,0
0.33,0.263157895,0
0.24,0.357894737,0
0.24,0.2,0
0.18,0.336842105,0
0.17,0.242105263,0
0.22,0.263157895,0
